2,5,A,B,C
0.0017130314933968935,-15.449502626627849,0,2,9
0.0402859300909499,-1.992407564002674,0,2,17
0.02378362024712141,-4.178581925585202,0,2,24
0.010644135775627976,-11.973676470576944,0,2,37
0.014347619982535866,-0.7374141661883975,0,2,39
0.02210302414296909,-6.2694384945317765,0,2,42
0.024988784677498627,-1.1535968676904371,0,2,53
0.05529844009868426,-6.88397945742387,0,2,65
0.019019167830084758,-2.8213416141834973,0,2,66
0.13714112047847288,3.7220964758859054,0,8,17
0.053285066101207576,-1.3294161236460482,0,8,21
0.0021180402246598843,-6.1544171594469015,0,8,37
0.018172443404994302,-3.2591467524099866,0,8,39
0.12574955423759435,0.30985044642023496,0,8,46
0.11502747339409215,0.5637599011444435,0,8,50
0.07803081058775321,-0.04289637987316297,0,8,54
0.0652747524428301,-8.304613661619433,0,8,55
0.004149044849208808,-1.12974731322704,0,8,65
0.08425266421270212,-3.967898171872279,0,9,12
0.0416280577592676,-19.802716542926763,0,9,16
0.006153815482337215,-0.27548738786970617,0,9,20
0.2168571647573082,0.4022304162288364,0,9,24
0.011930231182243149,-3.259911695305041,0,9,28
0.050282058884942527,-8.024169722248615,0,9,37
0.1625968392199792,-5.1752653505852875,0,9,39
0.2168571647573082,1.0229203997717322,0,9,41
0.006153815482337215,-0.725461907639632,0,9,42
0.007625710178022855,-12.086562277652712,0,9,44
0.014289305313781359,-9.006009505986855,0,9,55
0.20818859105871948,-2.0189682584656223,0,9,56
0.07996829509476866,-5.85228585190638,0,9,61
0.09616896089705797,-14.905625232504626,0,10,16
0.13714112047847288,5.187879863226511,0,10,17
0.1513878188659976,10.429714731265172,0,10,20
0.046027573447428666,-5.456776471025031,0,10,24
0.04559786532757484,-1.7218955618856455,0,10,37
0.09880784276687517,5.10366984119837,0,10,44
0.04342215002610001,-0.6128190206538577,0,10,46
0.13104744542941466,0.93002356225477,0,10,49
0.07803081058775321,3.3859009733217817,0,10,54
0.04073248842026383,-5.213319907029169,0,10,58
0.05762094858519909,-5.831544877530242,0,10,61
0.0639318688515084,-2.512704881316417,0,10,66
0.044430466947512216,-1.4570731327324005,0,12,21
0.0398413728531949,-6.668401600759826,0,12,37
0.022370180361793397,-1.9798358790481068,0,12,44
0.00014447699948444008,-3.0732326545815063,0,12,46
0.017616859511038318,-2.9523007540392534,0,12,66
0.23641695449762765,1.7658566608579631,0,12,67
0.04804938291422305,-8.550452153422846,0,15,16
0.15649809281785998,2.256149138694038,0,15,28
0.04804938291422275,0.6754084202454553,0,15,42
0.00014022406411013115,-7.562711857024258,0,15,44
0.1257495542375944,-0.15263558040198433,0,15,46
0.23641695449762765,0.6307521625790766,0,15,49
0.050905635821081915,-5.682947333862039,0,15,54
