2,5,A,B,C
0.02012588883764315,-3.1139428354908048,0,2,17
0.003345931303600027,-3.9981760029288234,0,2,24
0.013340055052699095,-1.0415090244522496,0,2,39
0.008152698966362705,-0.9892919983288592,0,2,53
0.04305441649230542,-1.580740092177663,0,8,17
0.04295321667269816,-0.7419666215206089,0,8,21
0.020862251502607503,-2.96709532858631,0,8,37
0.022184397276556692,-4.477838128815781,0,8,39
0.009412484458119545,-7.007087501712477,0,8,46
0.00701496878058164,-5.7001384410480505,0,8,47
0.023297574584617096,-0.6795198608993411,0,8,50
0.0709985812420273,0.44356066854509457,0,8,54
0.0056450367986258035,-8.43225582898841,0,8,67
0.03759197263316906,-2.5110691319518814,0,9,12
0.0072167692800759265,-4.789156001190831,0,9,24
0.045491240122526214,-4.606341741781222,0,9,41
0.0022024405206207557,-2.554455684654311,0,10,17
0.010531895407419523,-0.6379278608724022,0,10,20
0.012794436200460444,-1.5903659703386808,0,10,37
0.01956391122571477,-1.307506457845573,0,10,44
0.0028076348448142128,-2.4639751391818008,0,10,49
0.031472460794710534,0.4517114415953358,0,10,54
0.012904142432945406,-6.074542649633856,0,12,16
0.0033911414766101245,-2.4230141184053657,0,12,21
0.008444955714206405,-1.5763820836535132,0,12,46
0.032834824782041534,-6.127192890467367,0,12,66
0.020132883288661543,-5.509183719368359,0,12,67
0.06718641211635924,-4.132695513425993,0,15,16
0.08483287103685158,-1.5885548235143787,0,15,28
0.036178396092192616,-1.7040315311874257,0,15,42
0.08986912189411161,0.2115317277892004,0,15,44
0.013723365667329398,-2.0426878955379038,0,15,46
0.0642960687134742,-1.5317722640215674,0,15,49
0.07903911284695457,-5.955148809154383,0,15,50
0.016797162677348012,-1.0818302386563623,0,15,54
2.7289490617363602e-05,-5.109512247425055,0,16,41
0.0277397937169167,-1.557800326132778,0,16,42
0.00865603168174443,-0.7719921546943738,0,16,47
0.08161120730794323,2.6711313052643892,0,16,58
0.010225058308362204,-2.2909846686045547,0,17,20
0.020139960261087643,-3.2603794354195803,0,17,24
0.0004268321240209628,-0.7189037650530752,0,17,41
0.015000796577656229,-3.3798065092993865,0,17,54
0.024122437027978567,-4.024800355154261,0,17,55
0.01777259527490181,-2.5455804702105733,0,17,65
0.0073833508244368065,-1.147528624599115,0,20,37
0.0065771258597600345,-2.2568656181338405,0,20,55
0.017237442941548,-7.227482193317474,0,20,66
0.008655613633642069,-0.8257250322028504,0,20,67
0.015159902259841103,-0.6491285692917081,0,24,41
0.020856430139895896,-2.6957766930334834,0,28,47
0.0007043185686311901,-2.5213836483636816,0,28,53
0.013338305334304705,-4.7140033866110285,0,28,65
0.01233338153297146,-1.349656312649245,0,28,67
0.0012934673288609205,-1.6807339437990585,0,37,39
0.026617710100253173,1.0840356505010609,0,37,54
0.0004387298219482473,-1.7426914208025082,0,37,58
0.020114303838158896,-8.984002361878519,0,39,41
0.03213270232483307,-5.379195948389434,0,39,47
0.0054882325216968,-5.614553987812106,0,39,55
0.011151944609642727,-1.0572900037094115,0,39,58
0.008549722104996282,-1.2433908798815416,0,39,61
3.819347484356056e-05,-4.965132005407956,0,41,49
0.016908450837949802,-1.0604611227698622,0,41,53
0.0005974923481751555,-1.8807302437316924,0,41,54
0.0009768417430612653,-1.4181402134254366,0,41,56
0.024114256580305058,0.6585019557683989,0,41,66
0.004484744188797196,-1.9609220529067013,0,42,49
0.004669773288510087,-2.69431350173868,0,42,61
0.009576452060869245,-4.509733979142962,0,46,56
0.014721299852828794,-3.78042996644842,0,47,54
0.0264022842503066,-3.4530263276761453,0,47,67
0.016662300959337652,-1.4896832920052503,0,49,54
